Date,Adj Close
2/26/2004,109.4800034
2/27/2004,109.25
3/1/2004,108.9100037
3/2/2004,110.1500015
3/3/2004,110.1100006
3/4/2004,111.25
3/5/2004,112
3/8/2004,111.2900009
3/9/2004,111.4599991
3/10/2004,110.8899994
3/11/2004,110.8300018
3/12/2004,110.6500015
3/15/2004,110.3099976
3/16/2004,108.7099991
3/17/2004,108.2600021
3/18/2004,106.7900009
3/19/2004,106.6600037
3/22/2004,106.7600021
3/23/2004,106.7600021
3/24/2004,106.4000015
3/25/2004,106.1299973
3/26/2004,106.1800003
3/29/2004,105.4599991
3/30/2004,105.8399963
3/31/2004,104.2099991
4/1/2004,103.7399979
4/2/2004,104.6100006
4/5/2004,105.0899963
4/6/2004,105.7600021
4/7/2004,105.2200012
4/8/2004,106.4199982
4/9/2004,106.4000015
4/12/2004,105.3499985
4/13/2004,106.8199997
4/14/2004,108.6699982
4/15/2004,108.2099991
4/16/2004,107.8000031
4/19/2004,108.3899994
4/20/2004,108.9599991
4/21/2004,109.3499985
4/22/2004,109.3799973
4/23/2004,109.1600037
4/26/2004,108.6299973
4/27/2004,109.5199966
4/28/2004,110.0199966
4/29/2004,109.9300003
4/30/2004,110.3700027
5/3/2004,110.1600037
5/4/2004,109.5500031
5/5/2004,108.8199997
5/6/2004,109.7399979
5/7/2004,112.3099976
5/10/2004,113.7300034
5/11/2004,112.9400024
5/12/2004,112.9700012
5/13/2004,114.5899963
5/14/2004,114.1100006
5/17/2004,114.4300003
5/18/2004,114.0899963
5/19/2004,112.8499985
5/20/2004,112.7300034
5/21/2004,112.3399963
5/24/2004,113.1200027
5/25/2004,111.8099976
5/26/2004,111.8600006
5/27/2004,111.0699997
5/28/2004,109.9700012
5/31/2004,109.5199966
6/1/2004,110.4199982
6/2/2004,109.8499985
6/3/2004,111.1600037
6/4/2004,111.2600021
6/7/2004,109.6200027
6/8/2004,109.5299988
6/9/2004,110.3899994
6/10/2004,109.2699966
6/11/2004,110.1299973
6/14/2004,110.9899979
6/15/2004,109.4100037
6/16/2004,110.0899963
6/17/2004,109.5800018
6/18/2004,108.7200012
6/21/2004,108.6800003
6/22/2004,109.1900024
6/23/2004,108.2099991
6/24/2004,107.1900024
6/25/2004,107.5999985
6/28/2004,107.9899979
6/29/2004,108.1900024
6/30/2004,108.8700027
7/1/2004,108.4700012
7/2/2004,108.2600021
7/5/2004,109.0100021
7/6/2004,109.4100037
7/7/2004,108.5199966
7/8/2004,108.8499985
7/9/2004,108.1800003
7/12/2004,108.3099976
7/13/2004,108.4199982
7/14/2004,109.1500015
7/15/2004,109.7600021
7/16/2004,108.7300034
7/19/2004,108.2699966
7/20/2004,108.4899979
7/21/2004,109.8700027
7/22/2004,109.7600021
7/23/2004,110.1500015
7/26/2004,109.8700027
7/27/2004,110.8799973
7/28/2004,111.75
7/29/2004,112.1100006
7/30/2004,111.3600006
8/2/2004,110.8499985
8/3/2004,110.6500015
8/4/2004,111
8/5/2004,111.75
8/6/2004,110.5100021
8/9/2004,110.6500015
8/10/2004,111.2200012
8/11/2004,110.7600021
8/12/2004,110.8799973
8/13/2004,110.6999969
8/16/2004,110.3899994
8/17/2004,109.9499969
8/18/2004,109.4300003
8/19/2004,109.3600006
8/20/2004,109.1100006
8/23/2004,109.7399979
8/24/2004,109.6900024
8/25/2004,110.0999985
8/26/2004,109.6200027
8/27/2004,109.6600037
8/30/2004,109.9199982
8/31/2004,109.1699982
9/1/2004,109.3600006
9/2/2004,109.5
9/3/2004,110.4100037
9/6/2004,110.1500015
9/7/2004,109.3700027
9/8/2004,109.2099991
9/9/2004,109.3899994
9/10/2004,109.5800018
9/13/2004,110.0500031
9/14/2004,109.5400009
9/15/2004,110.0199966
9/16/2004,109.6100006
9/17/2004,109.6999969
9/20/2004,109.9100037
9/21/2004,109.7799988
9/22/2004,110.5999985
9/23/2004,110.7399979
9/24/2004,110.5400009
9/27/2004,111.1699982
9/28/2004,111.3099976
9/29/2004,111.0199966
9/30/2004,110.0800018
10/1/2004,110.4800034
10/4/2004,110.8499985
10/5/2004,111.0599976
10/6/2004,111.3399963
10/7/2004,111.1100006
10/8/2004,109.5
10/11/2004,109.3700027
10/12/2004,109.6699982
10/13/2004,109.6699982
10/14/2004,109.6500015
10/15/2004,109.3700027
10/18/2004,109.3499985
10/19/2004,108.3499985
10/20/2004,108.3000031
10/21/2004,107.4100037
10/22/2004,107.5199966
10/25/2004,106.5999985
10/26/2004,106.6800003
10/27/2004,106.6500015
10/29/2004,105.7200012
11/1/2004,106.4499969
11/2/2004,106.0699997
11/3/2004,106.1200027
11/4/2004,106.0800018
11/5/2004,105.4899979
11/8/2004,105.6200027
11/9/2004,105.75
11/10/2004,106.9700012
11/11/2004,106.6800003
11/12/2004,105.6500015
11/15/2004,105.4100037
11/16/2004,105.4199982
11/17/2004,104.0500031
11/18/2004,104.3000031
11/19/2004,103.0800018
11/22/2004,103.1600037
11/23/2004,103.3300018
11/24/2004,102.8399963
11/25/2004,102.5199966
11/26/2004,102.5299988
11/29/2004,103.0299988
11/30/2004,102.9000015
12/1/2004,102.5100021
12/2/2004,103.0999985
12/3/2004,102.0899963
12/6/2004,103.1299973
12/7/2004,102.8600006
12/8/2004,104.0299988
12/9/2004,104.6800003
12/10/2004,105.0199966
12/13/2004,104.6900024
12/14/2004,105.1999969
12/15/2004,104.25
12/16/2004,104.5800018
12/17/2004,104.1500015
12/20/2004,104.1500015
12/21/2004,104.3000031
12/22/2004,104.1600037
12/23/2004,103.5500031
12/24/2004,103.6500015
12/27/2004,102.8899994
12/28/2004,103.1900024
12/29/2004,103.9400024
12/30/2004,102.9100037
12/31/2004,102.5100021
1/3/2005,102.7399979
1/4/2005,104.3399963
1/5/2005,103.9300003
1/6/2005,104.8899994
1/7/2005,104.8899994
1/10/2005,104.1699982
1/11/2005,103.4199982
1/12/2005,102.4400024
1/13/2005,102.4599991
1/14/2005,101.9800034
1/17/2005,102.2600021
1/18/2005,102.2600021
1/19/2005,102.9100037
1/20/2005,103.3700027
1/21/2005,102.6100006
1/24/2005,102.5800018
1/25/2005,104.0199966
1/26/2005,103.0699997
1/27/2005,102.8499985
1/28/2005,102.7300034
1/31/2005,103.5999985
2/1/2005,103.6399994
2/2/2005,103.6600037
2/3/2005,104.4599991
2/4/2005,104.0400009
2/7/2005,104.8199997
2/8/2005,105.7099991
2/9/2005,105.5899963
2/10/2005,105.8199997
2/11/2005,105.75
2/14/2005,105.0999985
2/15/2005,104.5500031
2/16/2005,105.4800034
2/17/2005,105.4800034
2/18/2005,105.6299973
2/21/2005,105.4400024
2/22/2005,104.2300034
2/23/2005,105.0500031
2/24/2005,105.5
2/25/2005,105.2399979
2/28/2005,104.5299988
3/1/2005,104.4499969
3/2/2005,104.7699966
3/3/2005,105.2900009
3/4/2005,104.7900009
3/7/2005,105.0899963
3/8/2005,104.5699997
3/9/2005,104.0100021
3/10/2005,103.9300003
3/11/2005,104.0800018
3/14/2005,104.9300003
3/15/2005,104.5400009
3/16/2005,104.1900024
3/17/2005,104.5299988
3/18/2005,104.7099991
3/21/2005,105.2099991
3/22/2005,105.5999985
3/23/2005,105.9100037
3/24/2005,106.4199982
3/25/2005,106.3600006
3/28/2005,107.2399979
3/29/2005,107.3300018
3/30/2005,107.5299988
3/31/2005,107.1399994
4/1/2005,107.6600037
4/4/2005,108.2799988
4/5/2005,108.2699966
4/6/2005,108.6800003
4/7/2005,108.5899963
4/8/2005,108.1600037
4/11/2005,107.7300034
4/12/2005,107.8000031
4/13/2005,107.3199997
4/14/2005,108.3000031
4/15/2005,107.7099991
4/18/2005,107.4300003
4/19/2005,106.8600006
4/20/2005,106.8499985
4/21/2005,106.7699966
4/22/2005,105.9499969
4/25/2005,105.7099991
4/26/2005,106.1200027
4/27/2005,105.9300003
4/28/2005,106.0400009
4/29/2005,104.6500015
5/2/2005,105.0999985
5/3/2005,104.8700027
5/4/2005,104.5199966
5/5/2005,104.5100021
5/6/2005,105.0699997
5/9/2005,105.7099991
5/10/2005,105.4599991
5/11/2005,105.75
5/12/2005,106.8199997
5/13/2005,107.3099976
5/16/2005,106.8499985
5/17/2005,107.4300003
5/18/2005,107.0100021
5/19/2005,107.5999985
5/20/2005,108.1500015
5/23/2005,107.7600021
5/24/2005,107.5899963
5/25/2005,107.6800003
5/26/2005,108.0299988
5/27/2005,107.9800034
5/30/2005,107.9599991
5/31/2005,108.4000015
6/1/2005,108.6600037
6/2/2005,108.2099991
6/3/2005,107.6399994
6/6/2005,106.8700027
6/7/2005,106.6299973
6/8/2005,107.2200012
6/9/2005,107.4800034
6/10/2005,108.6500015
6/13/2005,109.4499969
6/14/2005,109.4000015
6/15/2005,109.1699982
6/16/2005,108.9599991
6/17/2005,108.5299988
6/20/2005,109.3499985
6/21/2005,108.4100037
6/22/2005,108.7600021
6/23/2005,108.9199982
6/24/2005,108.9700012
6/27/2005,109.2799988
6/28/2005,109.7699966
6/29/2005,110.4400024
6/30/2005,110.8600006
7/1/2005,111.7399979
7/4/2005,111.5599976
7/5/2005,111.5500031
7/6/2005,112.25
7/7/2005,112
7/8/2005,112.2600021
7/11/2005,111.6999969
7/12/2005,110.9599991
7/13/2005,112.0100021
7/14/2005,112.2799988
7/15/2005,112.2099991
7/18/2005,111.8899994
7/19/2005,112.9000015
7/20/2005,112.7300034
7/21/2005,110.4300003
7/22/2005,111.3000031
7/25/2005,111.6399994
7/26/2005,112.5100021
7/27/2005,112.4499969
7/28/2005,112.2699966
7/29/2005,112.4400024
8/1/2005,112.2200012
8/2/2005,111.3899994
8/3/2005,111.0999985
8/4/2005,111.2300034
8/5/2005,111.8000031
8/8/2005,112.0800018
8/9/2005,111.7799988
8/10/2005,110.6500015
8/11/2005,109.6999969
8/12/2005,109.3399963
8/15/2005,109.3300018
8/16/2005,109.5999985
8/17/2005,109.8499985
8/18/2005,110.4599991
8/19/2005,110.4400024
8/22/2005,109.6900024
8/23/2005,109.8600006
8/24/2005,110.2300034
8/25/2005,110.0699997
8/26/2005,110.1600037
8/29/2005,110.6699982
8/30/2005,111.3499985
8/31/2005,110.6500015
9/1/2005,109.8899994
9/2/2005,109.8000031
9/5/2005,109.3199997
9/6/2005,109.6100006
9/7/2005,110.0299988
9/8/2005,110.5100021
9/9/2005,109.6200027
9/12/2005,110.25
9/13/2005,110.7099991
9/14/2005,110.4700012
9/15/2005,110.5999985
9/16/2005,111.3199997
9/19/2005,111.4700012
9/20/2005,111.9599991
9/22/2005,111.6299973
9/23/2005,112.4800034
9/26/2005,112.3199997
9/27/2005,113.25
9/28/2005,112.9100037
9/29/2005,113.1999969
9/30/2005,113.4599991
10/3/2005,114.25
10/4/2005,114.3499985
10/5/2005,114.0999985
10/6/2005,113.3399963
10/7/2005,113.7799988
10/10/2005,114.2200012
10/11/2005,114.5500031
10/12/2005,114.3700027
10/13/2005,114.4800034
10/14/2005,114.0500031
10/17/2005,115.0999985
10/18/2005,115.7900009
10/19/2005,115.5199966
10/20/2005,115.3099976
10/21/2005,115.9000015
10/24/2005,115.4700012
10/25/2005,115.1100006
10/26/2005,115.9100037
10/27/2005,115.3600006
10/28/2005,115.5699997
10/31/2005,116.4400024
11/1/2005,116.7600021
11/2/2005,116.8000031
11/3/2005,117.2200012
11/4/2005,118.3099976
11/7/2005,117.6200027
11/8/2005,117.4000015
11/9/2005,117.7399979
11/10/2005,117.9599991
11/11/2005,118.0400009
11/14/2005,118.7900009
11/15/2005,118.8499985
11/16/2005,119.0999985
11/17/2005,118.8099976
11/18/2005,119.0899963
11/21/2005,119.0800018
11/22/2005,118.8600006
11/23/2005,118.7600021
11/24/2005,119.1100006
11/25/2005,119.6399994
11/28/2005,118.9000015
11/29/2005,119.75
11/30/2005,119.7200012
12/1/2005,120.4100037
12/2/2005,120.4499969
12/5/2005,120.8399963
12/6/2005,120.6800003
12/7/2005,121.0299988
12/8/2005,120.3899994
12/9/2005,120.6399994
12/12/2005,119.9000015
12/13/2005,120.0400009
12/14/2005,117.5500031
12/15/2005,116.3199997
12/16/2005,115.6399994
12/19/2005,116.0500031
12/20/2005,117.2399979
12/21/2005,117.4800034
12/22/2005,116.6699982
12/23/2005,116.3600006
12/26/2005,116.5999985
12/27/2005,117.3199997
12/28/2005,117.7200012
12/29/2005,117.8099976
12/30/2005,117.9800034
1/2/2006,117.8000031
1/3/2006,115.9800034
1/4/2006,116.2200012
1/5/2006,116
1/6/2006,114.3899994
1/9/2006,114.5400009
1/10/2006,114.4499969
1/11/2006,114.2799988
1/12/2006,114.6299973
1/13/2006,114.2200012
1/16/2006,115.1200027
1/17/2006,115.5849991
1/18/2006,115.2600021
1/19/2006,115.5
1/20/2006,115.2699966
1/23/2006,114.4700012
1/24/2006,115.0400009
1/25/2006,115.7699966
1/26/2006,116.2900009
1/27/2006,117.4000015
1/30/2006,117.6200027
1/31/2006,117.3099976
2/1/2006,117.9700012
2/2/2006,118.5149994
2/3/2006,118.8899994
2/6/2006,119.0699997
2/7/2006,117.7300034
2/8/2006,118.4899979
2/9/2006,118.7099991
2/10/2006,117.8300018
2/13/2006,117.5299988
2/14/2006,117.5999985
2/15/2006,117.9400024
2/16/2006,117.4599991
2/17/2006,118.1399994
2/20/2006,118.3600006
2/21/2006,118.7850037
2/22/2006,118.4100037
2/23/2006,117.0699997
2/24/2006,116.8399963
2/27/2006,116.2099991
2/28/2006,115.7900009
3/1/2006,116.0599976
3/2/2006,115.8399963
3/3/2006,116.4100037
3/6/2006,117.5899963
3/7/2006,117.7699966
3/8/2006,117.8199997
3/9/2006,118.1999969
3/10/2006,119
3/13/2006,118.6600037
3/14/2006,117.6800003
3/15/2006,117.5199966
3/16/2006,116.8799973
3/17/2006,115.9100037
3/20/2006,116.3700027
3/21/2006,117.2200012
3/22/2006,116.8700027
3/23/2006,117.8300018
3/24/2006,117.4499969
3/27/2006,116.7300034
3/28/2006,117.7600021
3/29/2006,117.7699966
3/30/2006,117.3099976
3/31/2006,117.7600021
4/3/2006,117.8000031
4/4/2006,117.4400024
4/5/2006,117.4400024
4/6/2006,117.7799988
4/7/2006,118.2399979
4/10/2006,118.4100037
4/11/2006,118.2099991
4/12/2006,118.4100037
4/13/2006,118.5400009
4/14/2006,118.6800003
4/17/2006,117.8099976
4/18/2006,116.8799973
4/19/2006,117.3600006
4/20/2006,117.4100037
4/21/2006,116.5800018
4/24/2006,114.5999985
4/25/2006,114.9100037
4/26/2006,114.7600021
4/27/2006,114.1800003
4/28/2006,113.8199997
5/1/2006,113.5500031
5/2/2006,113.3600006
5/3/2006,113.7900009
5/4/2006,113.5849991
5/5/2006,112.5599976
5/8/2006,111.6800003
5/9/2006,111.0100021
5/10/2006,110.8300018
5/11/2006,110.4199982
5/12/2006,109.9700012
5/15/2006,110.6999969
5/16/2006,109.7600021
5/17/2006,110.9100037
5/18/2006,110.9000015
5/19/2006,111.6600037
5/22/2006,111.4599991
5/23/2006,112.1399994
5/24/2006,112.7399979
5/25/2006,111.7600021
5/26/2006,112.6500015
5/29/2006,112.5599976
5/30/2006,112.1500015
5/31/2006,112.5299988
6/1/2006,112.4800034
6/2/2006,111.7300034
6/5/2006,112.3399963
6/6/2006,113.2149963
6/7/2006,113.4300003
6/8/2006,113.9349976
6/9/2006,113.9599991
6/12/2006,114.3799973
6/13/2006,115.2399979
6/14/2006,114.8600006
6/15/2006,114.7149963
6/16/2006,115.1399994
6/19/2006,115.3799973
6/20/2006,114.9000015
6/21/2006,114.8349991
6/22/2006,116.0800018
6/23/2006,116.5400009
6/26/2006,116.2200012
6/27/2006,116.3199997
6/28/2006,116.4000015
6/29/2006,115.1500015
6/30/2006,114.4899979
7/3/2006,114.75
7/4/2006,115.0950012
7/5/2006,115.5699997
7/6/2006,115.2600021
7/7/2006,113.9599991
7/10/2006,114.3000031
7/11/2006,114.3000031
7/12/2006,115.3099976
7/13/2006,115.3399963
7/14/2006,116.0800018
7/17/2006,117.0800018
7/18/2006,117.3300018
7/19/2006,116.8300018
7/20/2006,116.9599991
7/21/2006,116.1200027
7/24/2006,116.75
7/25/2006,117.1500015
7/26/2006,116.3499985
7/27/2006,115.75
7/28/2006,114.7399979
7/31/2006,114.5100021
8/1/2006,114.5599976
8/2/2006,114.5599976
8/3/2006,115.0400009
8/4/2006,114.4800034
8/7/2006,115.1100006
8/8/2006,115.6900024
8/9/2006,115.3600006
8/10/2006,115.1600037
8/11/2006,116.2799988
8/14/2006,116.5999985
8/15/2006,115.9400024
8/16/2006,115.875
8/17/2006,115.9000015
8/18/2006,115.7699966
8/21/2006,115.9700012
8/22/2006,116.4700012
8/23/2006,116.3899994
8/24/2006,116.4599991
8/25/2006,117.2600021
8/28/2006,117.1699982
8/29/2006,116.7050018
8/30/2006,117.0199966
8/31/2006,117.3600006
9/1/2006,117.0599976
9/4/2006,116.1699982
9/5/2006,116.1699982
9/6/2006,116.5599976
9/7/2006,116.4400024
9/8/2006,116.9499969
9/11/2006,117.5500031
9/12/2006,117.8199997
9/13/2006,117.4499969
9/14/2006,117.5699997
9/15/2006,117.4700012
9/18/2006,117.8899994
9/19/2006,117.5999985
9/20/2006,117.4599991
9/21/2006,116.3600006
9/22/2006,116.6999969
9/25/2006,116.4749985
9/26/2006,117.1399994
9/27/2006,117.4400024
9/28/2006,117.7300034
9/29/2006,117.9599991
10/2/2006,117.6600037
10/3/2006,118.0500031
10/4/2006,117.8199997
10/5/2006,117.8499985
10/6/2006,119.0100021
10/9/2006,118.9899979
10/10/2006,119.6699982
10/11/2006,119.7399979
10/12/2006,119.3799973
10/13/2006,119.5999985
10/16/2006,118.9599991
10/17/2006,118.5899963
10/18/2006,118.9199982
10/19/2006,118.2799988
10/20/2006,118.7200012
10/23/2006,119.3000031
10/24/2006,119.3399963
10/25/2006,118.9400024
10/26/2006,118.3799973
10/27/2006,117.5800018
10/30/2006,117.6100006
10/31/2006,116.7900009
11/1/2006,117.2200012
11/2/2006,117.0999985
11/3/2006,117.9800034
11/6/2006,118.1699982
11/7/2006,117.5899963
11/8/2006,117.8300018
11/9/2006,117.7900009
11/10/2006,117.5199966
11/13/2006,117.6299973
11/14/2006,117.6299973
11/15/2006,117.8799973
11/16/2006,118.2200012
11/17/2006,117.5400009
11/20/2006,118.0400009
11/21/2006,117.8600006
11/22/2006,116.7600021
11/23/2006,116.2799988
11/24/2006,115.8899994
11/27/2006,116.1100006
11/28/2006,116.0500031
11/29/2006,116.4300003
11/30/2006,115.6800003
12/1/2006,115.2300034
12/4/2006,115.3700027
12/5/2006,114.9499969
12/6/2006,115.3199997
12/7/2006,115.1399994
12/8/2006,116.2900009
12/11/2006,116.7600021
12/12/2006,116.6999969
12/13/2006,117.4000015
12/14/2006,117.7600021
12/15/2006,118.1500015
12/18/2006,118.0500031
12/19/2006,118.0100021
12/20/2006,118.3399963
12/21/2006,118.2900009
12/22/2006,118.9899979
12/25/2006,118.8399963
12/26/2006,119.1200027
12/27/2006,118.7699966
12/28/2006,118.8949966
12/29/2006,118.9800034
1/1/2007,118.8799973
1/2/2007,118.8300018
1/3/2007,119.3399963
1/4/2007,118.8300018
1/5/2007,118.6900024
1/8/2007,118.6900024
1/9/2007,119.3000031
1/10/2007,119.5100021
1/11/2007,120.3000031
1/12/2007,120.3000031
1/15/2007,120.4199982
1/16/2007,120.7900009
1/17/2007,120.6200027
1/18/2007,121.2600021
1/19/2007,121.2099991
1/22/2007,121.6200027
1/23/2007,121.6800003
1/24/2007,120.8799973
1/25/2007,121.6200027
1/26/2007,121.4100037
1/29/2007,121.7300034
1/30/2007,121.6800003
1/31/2007,120.7399979
2/1/2007,120.8000031
2/2/2007,121.1299973
2/5/2007,120.1900024
2/6/2007,120.0500031
2/7/2007,120.5849991
2/8/2007,121.1299973
2/9/2007,121.7099991
2/12/2007,121.7699966
2/13/2007,121.2699966
2/14/2007,120.3099976
2/15/2007,119.3899994
2/16/2007,119.4100037
2/19/2007,119.6900024
2/20/2007,120.0149994
2/21/2007,120.9400024
2/22/2007,121.4899979
2/23/2007,121.0899963
2/26/2007,120.6399994
2/27/2007,118.0899963
2/28/2007,118.7300034
3/1/2007,117.7200012
3/2/2007,117.1900024
3/5/2007,115.5899963
3/6/2007,116.7799988
3/7/2007,115.6900024
3/8/2007,117.1500015
3/9/2007,118.3199997
3/12/2007,117.5699997
3/13/2007,116.0199966
3/14/2007,117.2600021
3/15/2007,117.1500015
3/16/2007,116.7399979
3/19/2007,117.6100006
3/20/2007,117.25
3/21/2007,117.4100037
3/22/2007,118.0899963
3/23/2007,118.0500031
3/26/2007,118.1200027
3/27/2007,117.75
3/28/2007,116.8700027
3/29/2007,117.9800034
3/30/2007,117.8099976
4/2/2007,117.7600021
4/3/2007,118.8700027
4/4/2007,118.7699966
4/5/2007,118.6920013
4/6/2007,119.0699997
4/9/2007,119.2200012
4/10/2007,119.1200027
4/11/2007,119.2900009
4/12/2007,119
4/13/2007,119.2300034
4/16/2007,119.7600021
4/17/2007,118.9499969
4/18/2007,118.4499969
4/19/2007,118.25
4/20/2007,118.6600037
4/23/2007,118.5699997
4/24/2007,118.4800034
4/25/2007,118.6800003
4/26/2007,119.5299988
4/27/2007,119.4800034
4/30/2007,119.3600006
5/1/2007,119.8000031
5/2/2007,120.1600037
5/3/2007,120.3600006
5/4/2007,120.2699966
5/7/2007,120.0500031
5/8/2007,119.9899979
5/9/2007,120.1100006
5/10/2007,119.8399963
5/11/2007,120.1900024
5/14/2007,120.3199997
5/15/2007,120.2200012
5/16/2007,120.7200012
5/17/2007,121.2910004
5/18/2007,121.0599976
5/21/2007,121.4700012
5/22/2007,121.6399994
5/23/2007,121.5199966
5/24/2007,121.3580017
5/25/2007,121.7600021
5/28/2007,121.6999969
5/29/2007,121.5899963
5/30/2007,121.5899963
5/31/2007,121.75
6/1/2007,122.1299973
6/4/2007,121.7200012
6/5/2007,121.3399963
6/6/2007,121.0100021
6/7/2007,120.8799973
6/8/2007,121.7099991
6/11/2007,121.7600021
6/12/2007,121.6200027
6/13/2007,122.5699997
6/14/2007,122.9550018
6/15/2007,123.4000015
6/18/2007,123.6800003
6/19/2007,123.4199982
6/20/2007,123.4700012
6/21/2007,123.7399979
6/22/2007,123.6900024
6/25/2007,123.5800018
6/26/2007,123.0400009
6/27/2007,123.1500015
6/28/2007,123.1600037
6/29/2007,123.1600037
7/2/2007,122.2300034
7/3/2007,122.4700012
7/4/2007,122.6600037
7/5/2007,122.9499969
7/6/2007,123.3600006
7/9/2007,123.3700027
7/10/2007,121.2900009
7/11/2007,122.2699966
7/12/2007,122.4000015
7/13/2007,121.9000015
7/16/2007,121.8000031
7/17/2007,122
7/18/2007,121.9000015
7/19/2007,122.1090012
7/20/2007,121.2699966
7/23/2007,121.0500031
7/24/2007,120.1100006
7/25/2007,120.4599991
7/26/2007,118.4599991
7/27/2007,118.9599991
7/30/2007,119.1500015
7/31/2007,118.4199982
8/1/2007,118.9800034
8/2/2007,119.1399994
8/3/2007,118.0400009
8/6/2007,118.8199997
8/7/2007,118.8000031
8/8/2007,119.6900024
8/9/2007,118.2900009
8/10/2007,118.5100021
8/13/2007,118.2099991
8/14/2007,117.4199982
8/15/2007,116.3199997
8/16/2007,114.0599976
8/17/2007,114.25
8/20/2007,114.8399963
8/21/2007,114.1500015
8/22/2007,115.6200027
8/23/2007,116.0199966
8/24/2007,116.3799973
8/27/2007,115.5500031
8/28/2007,114.3399963
8/29/2007,115.8399963
8/30/2007,115.9400024
8/31/2007,115.7699966
9/3/2007,115.7799988
9/4/2007,116.2399979
9/5/2007,115.1200027
9/6/2007,115.3899994
9/7/2007,113.3899994
9/11/2007,114.2600021
9/12/2007,114.1200027
9/13/2007,114.5899963
9/14/2007,115.2600021
9/17/2007,115.0299988
9/18/2007,115.9100037
9/19/2007,116.0100021
9/20/2007,114.6399994
9/21/2007,115.4800034
9/24/2007,114.8600006
9/25/2007,114.6600037
9/26/2007,115.4400024
9/27/2007,115.5500031
9/28/2007,114.7399979
10/1/2007,115.8000031
10/2/2007,115.7099991
10/3/2007,116.5599976
10/4/2007,116.4100037
10/5/2007,116.8799973
10/8/2007,117.3199997
10/9/2007,117.1900024
10/10/2007,117.1480026
10/11/2007,117.3700027
10/12/2007,117.5899963
10/15/2007,117.3199997
10/16/2007,116.9400024
10/17/2007,116.4899979
10/18/2007,115.4599991
10/19/2007,114.5599976
10/22/2007,114.4420013
10/23/2007,114.8600006
10/24/2007,114.1800003
10/25/2007,113.9629974
10/26/2007,114.2099991
10/29/2007,114.6999969
10/30/2007,114.7799988
10/31/2007,115.3899994
11/1/2007,114.4599991
11/2/2007,114.7200012
11/5/2007,114.3000031
11/6/2007,114.7099991
11/7/2007,112.6100006
11/8/2007,112.7099991
11/9/2007,110.6600037
11/12/2007,109.6200027
11/13/2007,111.1399994
11/14/2007,111.2699966
11/15/2007,110.4800034
11/16/2007,110.9800034
11/19/2007,109.7699966
11/20/2007,109.7200012
11/21/2007,108.3499985
11/22/2007,108.4899979
11/23/2007,108.1200027
11/27/2007,108.8000031
11/28/2007,109.9599991
11/29/2007,109.7600021
11/30/2007,111.7600021
12/3/2007,110.4400024
12/4/2007,109.8600006
12/5/2007,110.9100037
12/6/2007,111.3600006
12/7/2007,111.6600037
12/10/2007,111.7900009
12/11/2007,110.8799973
12/12/2007,111.9899979
12/13/2007,112.3099976
12/14/2007,113.2600021
12/17/2007,112.8499985
12/19/2007,113.2900009
12/20/2007,113.1600037
12/21/2007,114.0500031
12/24/2007,114.1600037
12/25/2007,114.1999969
12/26/2007,114.2200012
12/27/2007,113.8399963
12/28/2007,112.3700027
12/31/2007,111.6500015
1/1/2008,111.8199997
1/2/2008,109.2630005
1/3/2008,109.5100021
1/4/2008,108.6299973
1/7/2008,109.2300034
1/8/2008,107.6600037
1/9/2008,109.8799973
1/10/2008,109.6200027
1/11/2008,108.9599991
1/14/2008,108.25
1/15/2008,106.7699966
1/16/2008,107.3450012
1/17/2008,106.4000015
1/18/2008,106.8300018
1/21/2008,105.6200027
1/22/2008,107.0599976
1/23/2008,106.75
1/24/2008,107.1500015
1/25/2008,106.8000031
1/28/2008,106.9700012
1/29/2008,107.0400009
1/30/2008,106.2300034
1/31/2008,106.2509995
2/1/2008,106.5100021
2/4/2008,106.6900024
2/5/2008,106.5309982
2/6/2008,106.3799973
2/7/2008,107.3099976
2/8/2008,107.7399979
2/11/2008,106.8300018
2/12/2008,107.3399963
2/13/2008,108.2819977
2/14/2008,107.7900009
2/15/2008,107.8000031
2/18/2008,108.1600037
2/19/2008,107.9199982
2/20/2008,108.0500031
2/21/2008,107.4100037
2/22/2008,107.1900024
2/25/2008,108.0299988
2/26/2008,107.3499985
2/27/2008,106.3700027
2/28/2008,104.9499969
2/29/2008,103.7699966
3/3/2008,103.5199966
3/4/2008,103.3700027
3/5/2008,103.9100037
3/6/2008,102.5800018
3/7/2008,102.6999969
3/10/2008,101.4199982
3/11/2008,103.2699966
3/12/2008,101.4800034
3/13/2008,100.6800003
3/14/2008,99.02999878
3/17/2008,97.09999847
3/18/2008,99.81999969
3/19/2008,98.62000275
3/20/2008,99.37999725
3/21/2008,99.56999969
3/24/2008,100.7399979
3/25/2008,100.0800018
3/26/2008,99.16000366
3/27/2008,99.52999878
3/28/2008,99.12000275
3/31/2008,99.84999847
4/2/2008,102.2900009
4/3/2008,102.2900009
4/4/2008,101.5199966
4/7/2008,102.4400024
4/8/2008,108.1800003
4/9/2008,101.8219986
4/10/2008,102.0599976
4/11/2008,100.9499969
4/14/2008,101.1600037
4/15/2008,101.8199997
4/16/2008,101.8000031
4/17/2008,102.4800034
4/18/2008,103.75
4/21/2008,103.3030014
4/22/2008,102.8700027
4/23/2008,103.4520035
4/24/2008,104.2470016
4/25/2008,104.4000015
4/28/2008,104.2099991
4/29/2008,104
